mode;car_cost;car_time;car_ok;pass_cost;pass_time;pass_ok;bus_cost;bus_g_time;bus_w_time;bus_time;bus_ok;train_cost;train_g_time;train_w_time;train_time;train_ok;walk_time;walk_ok;bike_time;bike_ok;id
1;46.75;46.32;1;46.75;46.32;1;0;0;0;0;0;0;0;0;0;0;305.54;1;137.01;1;218
3;5.04;21.43;1;5.04;21.43;1;23.73;14.18;6.91;15.06;1;0;0;0;0;0;65.95;1;31.08;1;219
1;24.25;29.73;1;24.25;29.73;1;23.3;19.28;20.2;37.74;1;0;0;0;0;0;150.03;1;73.55;1;220
1;6.49;10.19;1;6.49;10.19;1;0;0;0;0;0;0;0;0;0;0;74.21;1;36.14;1;221
1;7.59;17.91;1;7.59;17.91;1;45.76;21.34;30.05;41.34;1;0;0;0;0;0;184.92;1;86.44;1;222
1;2.96;18.53;1;2.96;18.53;1;0;0;0;0;0;0;0;0;0;0;85.11;1;38.28;1;223
3;0;0;0;0;0;0;29.74;22.96;25.67;20.47;1;0;0;0;0;0;56.82;1;27;1;224
1;6.98;15.83;1;6.98;15.83;1;25.19;22.96;14.55;4.99;1;0;0;0;0;0;44.77;1;21.8;1;225
3;10.64;42.41;1;10.64;42.41;1;19.26;19.31;7.1;16.53;1;0;0;0;0;0;64.95;1;29.56;1;226
6;6.71;14.25;1;6.71;14.25;1;24.45;35.52;9.85;15.78;1;0;0;0;0;0;43.74;1;21.21;1;227
1;6.5;14.41;1;6.5;14.41;1;0;0;0;0;0;0;0;0;0;0;36.36;1;17.52;1;228
3;4.45;14.99;1;4.45;14.99;1;25.99;32.24;9.79;9.18;1;0;0;0;0;0;60.63;1;29.27;1;229
6;10.44;31.3;1;10.44;31.3;1;35.2;36.23;7.23;46.26;1;0;0;0;0;0;131.9;1;59.96;1;230
2;35.83;58.53;1;35.83;58.53;1;0;0;0;0;0;0;0;0;0;0;0;0;265.48;1;231
1;118.49;93.76;1;118.49;93.76;1;0;0;0;0;0;0;0;0;0;0;0;0;366.47;1;232
1;44.52;39.94;1;44.52;39.94;1;31.18;16.54;62.26;68.71;1;0;0;0;0;0;373.7;1;165.49;1;233
3;18.48;34.95;1;18.48;34.95;1;20.41;10.29;16.15;40.55;1;0;0;0;0;0;118.16;1;56.95;1;234
2;18.88;37.74;1;18.88;37.74;1;19.8;13.46;11.1;38.88;1;0;0;0;0;0;261.07;1;119.02;1;235
3;37.88;30.3;1;37.88;30.3;1;26.17;207.03;83.83;31.91;1;0;0;0;0;0;290.8;1;130.42;1;236
1;70.28;65.42;1;70.28;65.42;1;29.04;12.38;155.35;117.24;1;29.67;13.52;51.58;80.53;1;568.07;1;267.4;1;237
1;70.21;88.98;1;70.21;88.98;1;200.29;75.19;123.98;134.73;1;198.09;32.48;62.3;72.9;1;933.71;1;448.87;1;238
2;25.28;27.11;1;25.28;27.11;1;12.84;58.34;48.95;56.27;1;13.22;37.52;56.24;44.87;1;333.82;1;158.23;1;239
1;52.65;48.8;1;52.65;48.8;1;33.26;55.58;36.95;58.51;1;0;0;0;0;0;402.75;1;193.43;1;240
6;35.49;19.76;1;35.49;19.76;1;38.29;111.37;21.77;19.66;1;0;0;0;0;0;261.76;1;124.54;1;241
6;3.74;12.39;1;3.74;12.39;1;22.78;13.61;7.32;4.42;1;0;0;0;0;0;22.21;1;10.99;1;242
1;61.49;56.29;1;61.49;56.29;1;39.76;44.69;81.43;113.95;1;40.34;39.44;55.27;77.46;1;0;0;235.73;1;243
1;7.6;13.5;1;7.6;13.5;1;0;0;0;0;0;0;0;0;0;0;139.65;1;64.9;1;244
2;3.93;5.78;1;3.93;5.78;1;0;0;0;0;0;0;0;0;0;0;43.56;1;21.7;1;245
2;26.71;46.41;1;26.71;46.41;1;37.94;20.38;15.01;98.3;1;0;0;0;0;0;343.74;1;158.51;1;246
1;10.26;8.09;1;10.26;8.09;1;0;0;0;0;0;0;0;0;0;0;62.79;1;30.49;1;247
1;106.11;63.75;1;106.11;63.75;1;0;0;0;0;0;0;0;0;0;0;670.81;1;325.08;1;248
1;136.88;140.21;1;136.88;140.21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249
6;46.72;46.21;1;46.72;46.21;1;40.4;102.64;84.25;39.96;1;0;0;0;0;0;310.81;1;152.2;1;250
1;42.84;23.31;1;42.84;23.31;1;40.46;100.77;108.31;27.39;1;0;0;0;0;0;282.04;1;130.51;1;251
6;6.75;16.52;1;6.75;16.52;1;25.09;23.41;9.57;4.87;1;0;0;0;0;0;47.11;1;21.56;1;252
1;4.4;13.42;1;4.4;13.42;1;0;0;0;0;0;0;0;0;0;0;25.92;1;12.7;1;253
1;1.01;4.32;1;1.01;4.32;1;0;0;0;0;0;0;0;0;0;0;2.55;1;1.25;1;254
1;8.54;24.74;1;8.54;24.74;1;28.9;44.32;30.61;13.39;1;0;0;0;0;0;100.01;1;47.32;1;255
1;4;4.96;1;4;4.96;1;0;0;0;0;0;0;0;0;0;0;24.94;1;11.8;1;256
6;5.45;4.85;1;5.45;4.85;1;0;0;0;0;0;0;0;0;0;0;35.63;1;15.86;1;257
1;6.69;4.54;1;6.69;4.54;1;0;0;0;0;0;0;0;0;0;0;37.47;1;18.32;1;258
1;6.52;13.56;1;6.52;13.56;1;25.28;21.39;12.41;7.23;1;0;0;0;0;0;40.65;1;18.19;1;259
1;12.92;29.27;1;12.92;29.27;1;56.02;21.8;169.58;90.52;1;55.32;17.4;59.74;75.34;1;345.35;1;168.94;1;260
2;3.42;15.15;1;3.42;15.15;1;0;0;0;0;0;0;0;0;0;0;42.06;1;20.44;1;261
6;10.64;20.45;1;10.64;20.45;1;25.56;19.86;12.45;3.26;1;0;0;0;0;0;68.68;1;32.57;1;262
3;9.61;6.96;1;9.61;6.96;1;18.85;34.18;26.84;14.73;1;0;0;0;0;0;58.81;1;28.47;1;263
1;58.8;37.52;1;58.8;37.52;1;90.19;93.59;72;171.81;1;0;0;0;0;0;377.55;1;179.58;1;264
1;36.97;65.99;1;36.97;65.99;1;19.89;16.34;21.24;59.8;1;19.01;33.97;13.56;29.07;1;236.79;1;113.56;1;265
1;44.94;49.15;1;44.94;49.15;1;28.71;58.13;30.45;39.12;1;27.89;89.91;94.31;60.07;1;467.86;1;215.4;1;266
5;1.43;10.32;1;1.43;10.32;1;0;0;0;0;0;0;0;0;0;0;10.81;1;5.18;1;267
1;34.58;19.46;1;34.58;19.46;1;37.7;276.35;21.88;6.66;1;0;0;0;0;0;231.67;1;107.49;1;268
1;15.17;9.83;1;15.17;9.83;1;32.37;78.79;20.72;8.57;1;33.24;79.67;21.73;8.01;1;98.74;1;47.81;1;269
1;12.93;18.51;1;12.93;18.51;1;0;0;0;0;0;0;0;0;0;0;79.68;1;37.04;1;270
1;40.82;52.24;1;40.82;52.24;1;0;0;0;0;0;0;0;0;0;0;0;0;247.86;1;271
1;60.93;56.94;1;60.93;56.94;1;43.56;59.03;17.9;43.37;1;0;0;0;0;0;423.35;1;199.86;1;272
2;125.04;126.99;1;125.04;126.99;1;0;0;0;0;0;0;0;0;0;0;0;0;776.6;1;273
1;11.5;27.27;1;11.5;27.27;1;19.64;66.18;16.09;14.93;1;0;0;0;0;0;149.4;1;70.14;1;274
3;22.27;45.45;1;22.27;45.45;1;19.65;27.14;16.56;22.58;1;0;0;0;0;0;144.28;1;69.68;1;275
1;15.37;21.48;1;15.37;21.48;1;19.8;10.94;21.82;26.08;1;20.2;16.46;13.49;10.01;1;99.02;1;46.79;1;276
2;1.3;3.78;1;1.3;3.78;1;0;0;0;0;0;0;0;0;0;0;30.13;1;14.34;1;277
1;61.46;64.01;1;61.46;64.01;1;0;0;0;0;0;0;0;0;0;0;402.22;1;184.15;1;278
1;128.74;96.5;1;128.74;96.5;1;31.62;99.88;208.36;234.15;1;30.86;122.2;382.01;301.5;1;0;0;524;1;279
2;5.72;21.25;1;5.72;21.25;1;18.71;31.21;12.2;22.12;1;0;0;0;0;0;73.85;1;34.67;1;280
2;9.6;8.02;1;9.6;8.02;1;0;0;0;0;0;0;0;0;0;0;61.32;1;28.73;1;281
3;18.48;21.82;1;18.48;21.82;1;19;12.61;21.94;50.95;1;0;0;0;0;0;123.46;1;56.6;1;282
1;30.3;16.46;1;30.3;16.46;1;26.83;119.98;73.88;41.9;1;0;0;0;0;0;196.78;1;93.85;1;283
1;4.34;3.87;1;4.34;3.87;1;13.16;45.77;17.54;13.48;1;0;0;0;0;0;26.28;1;12.62;1;284
3;108.72;72.46;1;108.72;72.46;1;37.88;78.25;47.36;122.39;1;0;0;0;0;0;0;0;442.43;1;285
1;6.89;30.08;1;6.89;30.08;1;33.44;17.96;7.36;22.5;1;0;0;0;0;0;103.72;1;51.23;1;286
2;3.6;13.93;1;3.6;13.93;1;24.6;13.79;10.66;11.21;1;0;0;0;0;0;36.17;1;17.61;1;287
2;14.18;30.03;1;14.18;30.03;1;0;0;0;0;0;0;0;0;0;0;168.52;1;80.11;1;288
2;60.86;80.52;1;60.86;80.52;1;45.29;23.42;388.55;166.53;1;48.41;22.43;153.55;122.58;1;0;0;401.91;1;289
1;21.07;27.78;1;21.07;27.78;1;20.28;20.3;11.74;58.42;1;0;0;0;0;0;137.25;1;62.56;1;290
6;6.72;4.15;1;6.72;4.15;1;25.83;28.18;24.94;8.76;1;0;0;0;0;0;38.16;1;18.65;1;291
1;3.5;3.37;1;3.5;3.37;1;0;0;0;0;0;0;0;0;0;0;14.74;1;7.44;1;292
1;8.84;15.7;1;8.84;15.7;1;0;0;0;0;0;0;0;0;0;0;161.66;1;74.87;1;293
3;41.88;49.12;1;41.88;49.12;1;20.41;25.96;29.19;112.41;1;0;0;0;0;0;307.47;1;141.92;1;294
2;5.05;7.65;1;5.05;7.65;1;0;0;0;0;0;0;0;0;0;0;65.19;1;29.75;1;295
6;4.06;4.27;1;4.06;4.27;1;0;0;0;0;0;0;0;0;0;0;25.72;1;12.14;1;296
3;68.25;43.66;1;68.25;43.66;1;55.78;91.72;43.67;124.19;1;0;0;0;0;0;443.24;1;203.31;1;297
1;12.94;24.28;1;12.94;24.28;1;20.52;28.91;16.59;15.43;1;0;0;0;0;0;80.75;1;37.7;1;298
1;3.17;2.96;1;3.17;2.96;1;10.22;10.86;15.65;16.17;1;9.6;7.86;15.39;16.05;1;16.78;1;8.29;1;299
6;8.48;16.62;1;8.48;16.62;1;19.55;13.6;15.82;46.39;1;0;0;0;0;0;56.78;1;26.57;1;300
1;39.07;27.04;1;39.07;27.04;1;0;0;0;0;0;0;0;0;0;0;246.3;1;119.24;1;301
1;17.75;10.28;1;17.75;10.28;1;22.53;15.62;18.72;29.49;1;0;0;0;0;0;118.76;1;54.56;1;302
1;11.69;26.37;1;11.69;26.37;1;34.56;15.61;8.54;18.52;1;0;0;0;0;0;92.92;1;44.46;1;303
6;8.22;19.74;1;8.22;19.74;1;14.75;6.83;13.42;12.53;1;0;0;0;0;0;48.83;1;23.83;1;304
1;13.72;9.99;1;13.72;9.99;1;24.83;51.99;28.45;7.17;1;0;0;0;0;0;87.61;1;41.63;1;305
1;34.96;25.94;1;34.96;25.94;1;22.48;177.21;54.46;24.1;1;0;0;0;0;0;233.4;1;109.2;1;306
1;11.89;9.17;1;11.89;9.17;1;27.07;61.58;20.6;7.42;1;0;0;0;0;0;72.32;1;34.01;1;307
2;5.99;8.7;1;5.99;8.7;1;0;0;0;0;0;0;0;0;0;0;70.15;1;33.82;1;308
2;96.47;102.02;1;96.47;102.02;1;124.09;291.95;276.07;208.47;1;125.33;282.53;240.76;178.23;1;0;0;564.34;1;309
2;8.58;24.06;1;8.58;24.06;1;0;0;0;0;0;0;0;0;0;0;109.28;1;51.33;1;310
1;9.4;20.56;1;9.4;20.56;1;22.95;16.63;15.19;21.7;1;0;0;0;0;0;60.73;1;29.76;1;311
1;20.92;33.26;1;20.92;33.26;1;20.33;14.94;14.53;41.75;1;0;0;0;0;0;134.45;1;62.39;1;312
1;3.4;4.74;1;3.4;4.74;1;0;0;0;0;0;0;0;0;0;0;37.05;1;17.47;1;313
1;28.64;53.75;1;28.64;53.75;1;18.92;24.27;13.22;51.63;1;0;0;0;0;0;189.24;1;91.4;1;314
1;13.67;11.74;1;13.67;11.74;1;32.05;65.4;16.39;9.48;1;0;0;0;0;0;88.33;1;40.81;1;315
3;4.17;13.61;1;4.17;13.61;1;19.97;21.58;3.98;9.13;1;0;0;0;0;0;25.61;1;12.35;1;316
1;9.71;21.34;1;9.71;21.34;1;19.8;16.88;11.1;15.16;1;0;0;0;0;0;60.28;1;28.94;1;317
2;80.17;161.4;1;80.17;161.4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;318
1;15.04;11.93;1;15.04;11.93;1;0;0;0;0;0;0;0;0;0;0;94.91;1;45.67;1;319
6;25.32;17.32;1;25.32;17.32;1;31.73;150.29;21.4;35.57;1;0;0;0;0;0;156.37;1;75.62;1;320
1;76.15;43.05;1;76.15;43.05;1;55.72;113.55;44.09;66.09;1;0;0;0;0;0;504.1;1;235.18;1;321
2;7.38;31.25;1;7.38;31.25;1;0;0;0;0;0;0;0;0;0;0;172.36;1;74.56;1;322
1;8.43;18.67;1;8.43;18.67;1;14.27;17.67;14.88;14.84;1;0;0;0;0;0;53.53;1;25.36;1;323
1;6.33;19.89;1;6.33;19.89;1;17.89;28;9.81;22.46;1;0;0;0;0;0;74.94;1;35.89;1;324
1;41.47;65.02;1;41.47;65.02;1;20.34;21.33;9.97;18.46;1;0;0;0;0;0;271.33;1;130.13;1;325
1;7.88;17.59;1;7.88;17.59;1;20.15;23.16;45.13;28.81;1;0;0;0;0;0;46.86;1;23.09;1;326
2;4.15;5.93;1;4.15;5.93;1;0;0;0;0;0;0;0;0;0;0;45.38;1;21.66;1;327
2;34.92;61.55;1;34.92;61.55;1;0;0;0;0;0;0;0;0;0;0;0;0;316.71;1;328
1;17.17;23.93;1;17.17;23.93;1;0;0;0;0;0;0;0;0;0;0;235.2;1;112.29;1;329
1;55.26;51.96;1;55.26;51.96;1;27.73;93.4;59.02;89.88;1;28.53;94.95;56.17;95.01;1;439.85;1;216.74;1;330
6;8.43;16.99;1;8.43;16.99;1;25.09;16.35;6.52;11.71;1;0;0;0;0;0;49.92;1;23.83;1;331
3;3.55;13.91;1;3.55;13.91;1;5.31;17.92;3.02;4.68;1;0;0;0;0;0;22.33;1;10.55;1;332
1;30.54;41.74;1;30.54;41.74;1;32.08;131.22;35.15;40.78;1;0;0;0;0;0;221.99;1;102.99;1;333
1;44.11;116.36;1;44.11;116.36;1;78.66;97.33;116.56;152.47;1;0;0;0;0;0;0;0;524.2;1;334
1;7.36;16.31;1;7.36;16.31;1;39.87;41.18;27.59;15.18;1;0;0;0;0;0;138.48;1;65.1;1;335
1;6.39;7.73;1;6.39;7.73;1;0;0;0;0;0;0;0;0;0;0;32.84;1;16.06;1;336
1;29.76;30.13;1;29.76;30.13;1;20.51;39.66;26.24;52.58;1;0;0;0;0;0;189.68;1;90.29;1;337
1;6.54;5.52;1;6.54;5.52;1;0;0;0;0;0;0;0;0;0;0;43.73;1;20.15;1;338
1;51.03;73.22;1;51.03;73.22;1;82.76;40.46;37.91;94.73;1;0;0;0;0;0;626.05;1;286.93;1;339
1;17.2;18.76;1;17.2;18.76;1;43.01;32.77;84.08;31.48;1;0;0;0;0;0;204.95;1;103.26;1;340
6;34.04;32.21;1;34.04;32.21;1;21.58;29.45;174.28;37.78;1;20.85;33.88;73.51;86.6;1;248.12;1;113.81;1;341
1;7.92;10.71;1;7.92;10.71;1;0;0;0;0;0;0;0;0;0;0;95.69;1;44.67;1;342
1;15.09;11.21;1;15.09;11.21;1;0;0;0;0;0;0;0;0;0;0;98.56;1;44.58;1;343
6;8.55;15.08;1;8.55;15.08;1;0;0;0;0;0;0;0;0;0;0;51.86;1;26.23;1;344
1;2.27;14.07;1;2.27;14.07;1;0;0;0;0;0;0;0;0;0;0;20.53;1;10.79;1;345
1;29.25;22.16;1;29.25;22.16;1;34.29;54.46;100.57;35.59;1;0;0;0;0;0;190.09;1;87.49;1;346
1;37.84;52.1;1;37.84;52.1;1;19.57;24.36;19.66;74.71;1;20.27;25.86;28.99;42.41;1;247.82;1;118.55;1;347
1;45.94;47.32;1;45.94;47.32;1;26.07;74.89;205.96;99.74;1;24.92;77.77;188.38;84.12;1;357.65;1;170.64;1;348
1;49.05;36.15;1;49.05;36.15;1;27.94;29.49;48.09;95.81;1;0;0;0;0;0;0;0;178.36;1;349
1;5.53;13.13;1;5.53;13.13;1;0;0;0;0;0;0;0;0;0;0;37.58;1;17.2;1;350
1;181.03;228.04;1;181.03;228.04;1;0;0;0;0;0;173.11;26.71;121.11;216.25;1;0;0;0;0;351
2;119.47;210.89;1;119.47;210.89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;352
6;6.49;6.44;1;6.49;6.44;1;16.6;31.31;17.03;15.44;1;0;0;0;0;0;43.92;1;19.97;1;353
1;14.08;11.35;1;14.08;11.35;1;0;0;0;0;0;0;0;0;0;0;93.13;1;44.18;1;354
2;41.02;68.24;1;41.02;68.24;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;355
1;15.92;37.97;1;15.92;37.97;1;29.52;25.82;48.43;89.45;1;0;0;0;0;0;202.08;1;94.45;1;356
6;8.24;9.22;1;8.24;9.22;1;0;0;0;0;0;0;0;0;0;0;54.93;1;24.79;1;357
1;5.25;22;1;5.25;22;1;0;0;0;0;0;0;0;0;0;0;103.47;1;47.07;1;358
2;2.39;5.9;1;2.39;5.9;1;0;0;0;0;0;0;0;0;0;0;50.94;1;26.28;1;359
1;163.95;150.97;1;163.95;150.97;1;0;0;0;0;0;125.23;90.82;173.57;334.62;1;0;0;0;0;360
2;18.37;36.2;1;18.37;36.2;1;0;0;0;0;0;48.94;41.32;167.59;81.58;1;0;0;177.31;1;361
6;2.18;5.31;1;2.18;5.31;1;0;0;0;0;0;0;0;0;0;0;19.63;1;9.6;1;362
1;40.75;47.49;1;40.75;47.49;1;19.72;97.52;58.52;58.85;1;0;0;0;0;0;304.13;1;142.4;1;363
1;5.25;13.18;1;5.25;13.18;1;0;0;0;0;0;0;0;0;0;0;35.78;1;16.75;1;364
1;20.43;30.08;1;20.43;30.08;1;17.48;3.33;8.48;43.36;1;0;0;0;0;0;121.95;1;57.37;1;365
6;17.99;11.29;1;17.99;11.29;1;15.21;39.81;9.61;21.2;1;0;0;0;0;0;110.79;1;51.79;1;366
1;16.81;21.62;1;16.81;21.62;1;0;0;0;0;0;0;0;0;0;0;112.4;1;50.42;1;367
1;14.79;34.33;1;14.79;34.33;1;20.2;24.18;24.53;55.18;1;0;0;0;0;0;196.8;1;90.47;1;368
1;3.89;27.57;1;3.89;27.57;1;0;0;0;0;0;0;0;0;0;0;21.91;1;9.96;1;369
2;14.62;39.93;1;14.62;39.93;1;29.3;94.07;32.66;79.04;1;0;0;0;0;0;462.22;1;221.64;1;370
1;41.41;25.94;1;41.41;25.94;1;0;0;0;0;0;0;0;0;0;0;271.5;1;122.26;1;371
1;53.33;52.17;1;53.33;52.17;1;21.64;28.66;195.21;82.83;1;0;0;0;0;0;416.56;1;195.61;1;372
1;5.24;4.57;1;5.24;4.57;1;0;0;0;0;0;0;0;0;0;0;35.62;1;16.29;1;373
1;19.85;33.84;1;19.85;33.84;1;46.02;49.65;15.94;45.53;1;0;0;0;0;0;255.78;1;118.09;1;374
1;4.67;5.02;1;4.67;5.02;1;0;0;0;0;0;0;0;0;0;0;28.61;1;13.13;1;375
3;17.7;26.73;1;17.7;26.73;1;19.75;12;10.21;40.2;1;0;0;0;0;0;115.32;1;53.53;1;376
2;0.92;14.41;1;0.92;14.41;1;19.26;13.91;9.36;5.91;1;0;0;0;0;0;28.54;1;13.93;1;377
2;5.3;11.45;1;5.3;11.45;1;0;0;0;0;0;0;0;0;0;0;94.63;1;45.25;1;378
1;63.96;45.28;1;63.96;45.28;1;23.79;97.85;72.05;81.85;1;25.79;166.48;109.12;53.75;1;0;0;239.93;1;379
1;114.23;66.09;1;114.23;66.09;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380
2;7.79;10.69;1;7.79;10.69;1;19.03;47.04;31.06;11.12;1;0;0;0;0;0;98.42;1;48.05;1;381
1;51.13;93.15;1;51.13;93.15;1;46.34;42.52;121.99;211.84;1;48.69;47;66.98;196.78;1;0;0;387.39;1;382
1;4.15;7.3;1;4.15;7.3;1;0;0;0;0;0;0;0;0;0;0;52.88;1;24.1;1;383
1;10.5;22;1;10.5;22;1;20.33;9.69;13.67;28.45;1;0;0;0;0;0;65.6;1;32.18;1;384
5;5.88;18.38;1;5.88;18.38;1;0;0;0;0;0;0;0;0;0;0;72.91;1;35.04;1;385
1;1.16;2.83;1;1.16;2.83;1;0;0;0;0;0;0;0;0;0;0;22.29;1;11.08;1;386
1;25.15;58.89;1;25.15;58.89;1;0;0;0;0;0;0;0;0;0;0;0;0;229.05;1;387
1;4.03;14.14;1;4.03;14.14;1;19.19;22.78;8.2;15.12;1;0;0;0;0;0;39.91;1;18.62;1;388
1;7.02;22.29;1;7.02;22.29;1;22.23;26.71;9.88;29.29;1;0;0;0;0;0;80.22;1;39.12;1;389
1;22.96;43.39;1;22.96;43.39;1;33.44;37.45;12.05;56.07;1;0;0;0;0;0;339.06;1;161.92;1;390
5;6.36;5.84;1;6.36;5.84;1;0;0;0;0;0;0;0;0;0;0;42.39;1;20.81;1;391
1;154.25;120.49;1;154.25;120.49;1;49.01;15.9;95.32;269.92;1;49.79;23.28;60.07;114.16;1;0;0;0;0;392
1;274.88;179.56;1;274.88;179.56;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393
1;62.91;45.99;1;62.91;45.99;1;39.97;115.51;192.16;87.86;1;0;0;0;0;0;0;0;248.95;1;394
2;2.57;4.32;1;2.57;4.32;1;12.92;24.67;22.99;10.92;1;0;0;0;0;0;33.58;1;15.51;1;395
1;3.42;11.32;1;3.42;11.32;1;20.6;15.77;11.66;5.12;1;0;0;0;0;0;20.8;1;9.58;1;396
1;69.62;42.15;1;69.62;42.15;1;58.78;412.94;58.27;24.77;1;0;0;0;0;0;446.23;1;197.35;1;397
6;4.4;4.46;1;4.4;4.46;1;0;0;0;0;0;0;0;0;0;0;22.38;1;10.4;1;398
2;114.68;139.62;1;114.68;139.62;1;92.87;20.58;127.19;390.29;1;96.12;20.98;38.72;151;1;0;0;720.57;1;399
1;42;24.01;1;42;24.01;1;40.47;36.13;50.8;48.62;1;0;0;0;0;0;282.18;1;135.17;1;400
1;192.58;213.18;1;192.58;213.18;1;0;0;0;0;0;116.46;33.06;128.79;204.91;1;0;0;0;0;401
3;11.37;28.86;1;11.37;28.86;1;23.54;8.06;24.63;32.29;1;0;0;0;0;0;147.06;1;66.84;1;402
1;13.36;28.66;1;13.36;28.66;1;0;0;0;0;0;0;0;0;0;0;164.52;1;79.82;1;403
1;94.26;94.66;1;94.26;94.66;1;19.72;17.51;129.24;192.41;1;19.48;22.67;34.08;116.79;1;770.21;1;358.65;1;404
1;9.31;21.18;1;9.31;21.18;1;20.4;17.06;4.9;10.27;1;0;0;0;0;0;62.02;1;28.52;1;405
1;88.97;117.3;1;88.97;117.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;406
2;4.76;7.21;1;4.76;7.21;1;0;0;0;0;0;0;0;0;0;0;60.22;1;27.06;1;407
1;46.31;26.82;1;46.31;26.82;1;80.48;82.58;102.48;62.58;1;0;0;0;0;0;300.25;1;144.04;1;408
1;22.29;42.05;1;22.29;42.05;1;19.7;15.1;13.56;10.28;1;0;0;0;0;0;143.06;1;68.63;1;409
1;32.66;21.28;1;32.66;21.28;1;22.58;58.07;88.89;65.41;1;0;0;0;0;0;219.82;1;104.04;1;410
6;3.04;3.54;1;3.04;3.54;1;0;0;0;0;0;0;0;0;0;0;14.81;1;7.2;1;411
1;6.1;30.65;1;6.1;30.65;1;39.08;188.8;61.14;74.62;1;0;0;0;0;0;287.15;1;136.66;1;412
6;6.78;27.61;1;6.78;27.61;1;20;20.13;5.61;11.11;1;0;0;0;0;0;41.31;1;18.76;1;413
2;121;188.11;1;121;188.11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;414
1;8.11;5.84;1;8.11;5.84;1;0;0;0;0;0;0;0;0;0;0;48.49;1;23.54;1;415
2;116.33;286.4;1;116.33;286.4;1;0;0;0;0;0;126.02;125.29;279.09;466.83;1;0;0;0;0;416
1;15.12;33.09;1;15.12;33.09;1;30.35;112.86;134.64;66.3;1;0;0;0;0;0;298.48;1;143.76;1;417
1;15.62;21.08;1;15.62;21.08;1;19.96;12.37;16.37;26.43;1;18.66;16.76;15.79;12.32;1;97.31;1;44.96;1;418
6;6.68;5.42;1;6.68;5.42;1;0;0;0;0;0;0;0;0;0;0;41.92;1;19.17;1;419
1;3.85;21.64;1;3.85;21.64;1;0;0;0;0;0;0;0;0;0;0;75.4;1;34.85;1;420
2;17.35;34.98;1;17.35;34.98;1;33.06;58.81;41.23;32.66;1;0;0;0;0;0;258.31;1;120.55;1;421
6;12.17;23.04;1;12.17;23.04;1;28.09;15.84;10.68;25.32;1;0;0;0;0;0;73.41;1;34.83;1;422
1;45.86;44.06;1;45.86;44.06;1;32.36;144.1;25.41;96.62;1;0;0;0;0;0;290.96;1;140.09;1;423
1;2.52;9.57;1;2.52;9.57;1;0;0;0;0;0;0;0;0;0;0;13.18;1;5.89;1;424
3;0;0;0;0;0;0;10.03;12.32;0.82;0.96;1;0;0;0;0;0;49.5;1;23.09;1;425
1;156.74;84.69;1;156.74;84.69;1;96.72;61.53;132.73;136.59;1;0;0;0;0;0;0;0;512.67;1;426
1;6.85;15.67;1;6.85;15.67;1;0;0;0;0;0;0;0;0;0;0;45.95;1;20.46;1;427
6;10.45;17.59;1;10.45;17.59;1;17.98;31.79;10.06;9.55;1;0;0;0;0;0;64.85;1;29.93;1;428
3;3.34;14.96;1;3.34;14.96;1;19.32;9.52;4.25;5.96;1;0;0;0;0;0;19.05;1;9.63;1;429
2;23.9;26.58;1;23.9;26.58;1;20.19;62.26;31.8;24.54;1;0;0;0;0;0;156.46;1;72.04;1;430
1;54.28;56.96;1;54.28;56.96;1;39.82;16.55;109.88;138.87;1;39.79;21.53;78.28;101.97;1;546.91;1;264.84;1;431
2;12.35;26.63;1;12.35;26.63;1;0;0;0;0;0;0;0;0;0;0;79.63;1;38.56;1;432
1;37.35;40.08;1;37.35;40.08;1;32.98;19.92;78.15;78.74;1;0;0;0;0;0;244.64;1;111.72;1;433
6;5.59;5.32;1;5.59;5.32;1;10.6;12.39;1.86;13.37;1;9.85;10.5;2.51;13.09;1;31.06;1;15.4;1;434
1;5.54;4.11;1;5.54;4.11;1;0;0;0;0;0;0;0;0;0;0;31.76;1;16.18;1;435
2;14.19;20.36;1;14.19;20.36;1;39.54;37.47;74;27.78;1;0;0;0;0;0;184.7;1;79.9;1;436
6;9.62;17.67;1;9.62;17.67;1;17.66;21.55;12.88;19.29;1;0;0;0;0;0;61.23;1;26.95;1;437
2;24.25;29.16;1;24.25;29.16;1;82.58;121.39;122.38;33.49;1;0;0;0;0;0;307.89;1;145.28;1;438
1;2.3;5.1;1;2.3;5.1;1;0;0;0;0;0;0;0;0;0;0;35.06;1;17.36;1;439
6;47.71;46.86;1;47.71;46.86;1;18.19;24.61;21.29;83.77;1;0;0;0;0;0;376.45;1;180.22;1;440
1;9.32;22.81;1;9.32;22.81;1;18;86.51;19.89;9.58;1;0;0;0;0;0;117.33;1;56.56;1;441
6;11.73;9;1;11.73;9;1;0;0;0;0;0;0;0;0;0;0;71.35;1;35.71;1;442
1;61.21;53.15;1;61.21;53.15;1;28.86;77.52;52.79;81.11;1;27.75;80.26;55.75;60.2;1;0;0;235.45;1;443
